S.No.,Season,Episode,Utterance,Speaker,Start time,start_seconds,End time,end_seconds,Sentiment,Emotion Presented,Emotion Perceived
267,1,2,Both Neha and Shilpa?    ,Vaibhav,14:01,841,14:02,842,Neutral,Surprise,Neutral
268,1,2,Yes.,Piyush,14:02,842,14:03,843,Neutral,Neutral,Neutral
269,1,2,Their mom came too.,Piyush,14:03,843,14:04,844,Neutral,Neutral,Surprise
270,1,2, Aunt Disha? ,Vaibhav,14:03,843,14:04,844,Neutral,Surprise,Neutral
271,1,2,Yes. ,Piyush,14:04,844,14:05,845,Neutral,Neutral,Neutral
272,1,2,For the first time in my life I got so much recognition..,Piyush,14:05,845,14:08,848,Neutral,Neutral,Neutral
273,1,2,..how could I have let it go? ,Piyush,14:08,848,14:09,849,Neutral,Neutral,Neutral
274,1,2,"Also, do you know, during the conversation..",Piyush,14:11,851,14:13,853,Neutral,Neutral,Neutral
275,1,2,..aunt confirmed my time and date of birth.,Piyush,14:13,853,14:15,855,Neutral,Neutral,Neutral
276,1,2, Even I am preparing for IIT.,Vaibhav,14:18,858,14:20,860,Neutral,Surprise,Neutral
277,1,2,I was a better student than you in school. ,Vaibhav,14:21,861,14:22,862,Neutral,Surprise,Neutral
278,1,2,She never asked me for tips. ,Vaibhav,14:23,863,14:25,865,Neutral,Surprise,Neutral
279,1,2,You are studying in Prodigy.,Piyush,14:25,865,14:26,866,Neutral,Neutral,Neutral(embarrass)
280,1,2,Never mind all of that. ,Piyush,14:29,869,14:30,870,Neutral,Neutral,Neutral
281,1,2,Tell me what I should do. ,Piyush,14:30,870,14:32,872,Neutral,Neutral,Neutral
282,1,2,You..,Vaibhav,14:33,873,14:34,874,Neutral,Neutral,Neutral
283,1,2,..better see a counselor.,Vaibhav,14:35,875,14:36,876,Neutral,Neutral,Neutral
284,1,2,"Yes, mummy.  ",Vaibhav,15:10,910,15:11,911,Neutral,Neutral,Neutral
285,1,2,What were you doing?,Vaibhav's mother,15:11,911,15:13,913,Neutral,Neutral,Neutral
286,1,2,Nothing. ,Vaibhav,15:13,913,15:14,914,Neutral,Neutral,Neutral
287,1,2,Was studying when..,Vaibhav,15:14,914,15:15,915,Neutral,Neutral(sarcastic),Neutral
288,1,2,..an idle lady disturbed me.  ,Vaibhav,15:15,915,15:17,917,Neutral,Neutral(sarcastic),Anger
289,1,2,How could she do that?,Vaibhav's mother,15:18,918,15:19,919,Negative,Anger,Neutral
290,1,2,Make it clear to your landlady ,Vaibhav's mother,15:20,920,15:22,922,Negative,Anger,Neutral
291,,,when you are studying she..,Vaibhav's mother,15:23,923,15:24,924,Negative,Anger,Neutral
292,1,2,I got it.  ,Vaibhav's mother,15:28,928,15:29,929,Neutral,Neutral,Neutral
293,1,2,I'll hang up.,Vaibhav's mother,15:30,930,15:31,931,Neutral,Neutral,Neutral
294,1,2,You continue studying.,Vaibhav's mother,15:31,931,15:32,932,Neutral,Neutral,Neutral
295,1,2,Are you in a good spirit?  ,Vaibhav's mother,15:35,935,15:37,937,Neutral,Neutral,Neutral
296,1,2,"Yes, mummy.",Vaibhav,15:37,937,15:38,938,Neutral,Neutral,Neutral
297,1,2,I am.,Vaibhav,15:38,938,15:39,939,Neutral,Neutral,Neutral
298,1,2,Until I categorically tell you never assume otherwise. ,Vaibhav,15:39,939,15:43,943,Neutral,Neutral,Neutral
299,1,2,"Well, goodnight.",Vaibhav,15:44,944,15:45,945,Neutral,Neutral,Neutral
300,1,2,Goodnight.,Vaibhav's mother,15:46,946,15:47,947,Neutral,Neutral,Neutral
301,1,2,What do you mean?,Jeetu bhaiyaa,16:03,963,16:04,964,Neutral,Neutral,Neutral
302,1,2," ""I didn't attempt the problem as I didn't understand it."" ",Jeetu bhaiyaa,16:05,965,16:07,967,Neutral,Neutral,Neutral
303,1,2,"Always look for hints, so many are there.",Jeetu bhaiyaa,16:08,968,16:10,970,Neutral,Neutral,Surprise
304,1,2,Where? ,Meenal,16:12,972,16:13,973,Neutral,Surprise,Neutral
305,1,2,The first hint is that the problem is given.,Jeetu bhaiyaa,16:16,976,16:18,978,Neutral,Neutral,Neutral
306,1,2,When the maker has posed the problem to us.. ,Jeetu bhaiyaa,16:18,978,16:21,981,Neutral,Neutral,Neutral
307,1,2,..that means it's solvable with our knowledge. ,Jeetu bhaiyaa,16:21,981,16:22,982,Neutral,Neutral,Neutral
308,1,2,Secondly the velocity is given.,Jeetu bhaiyaa,16:23,983,16:25,985,Neutral,Neutral,Neutral
309,1,2,See.  ,Jeetu bhaiyaa,16:25,985,16:26,986,Neutral,Neutral,Neutral
310,1,2, Is it or isn't it?,Jeetu bhaiyaa,16:26,986,16:27,987,Neutral,Neutral,Neutral
311,1,2,"So, it will be used in either of the two things.",Jeetu bhaiyaa,16:27,987,16:28,988,Neutral,Neutral,Neutral
312,1,2,Energy or momentum.,Jeetu bhaiyaa,16:28,988,16:30,990,Neutral,Neutral,Neutral
313,1,2,Now you have to decide which gamble to take.,Jeetu bhaiyaa,16:30,990,16:32,992,Neutral,Neutral,Neutral
314,1,2, If it still doesn't make sense then keep looking for hints.,Jeetu bhaiyaa,16:33,993,16:35,995,Neutral,Neutral,Neutral
315,1,2,Is the word 'friction' visible?,Jeetu bhaiyaa,17:37,1057,16:39,999,Neutral,Neutral,Neutral
316,1,2,Yes.,Vaibhav,16:40,1000,16:41,1001,Neutral,Neutral,Neutral
317,1,2, It means energy cannot be used.,Uday,16:41,1001,16:42,1002,Neutral,Neutral,Neutral
318,1,2, What does that leave? ,Jeetu bhaiyaa,16:42,1002,16:43,1003,Neutral,Neutral,Neutral
319,1,2,Conservation of momentum.,Jeetu bhaiyaa,16:43,1003,16:44,1004,Neutral,Neutral,Neutral
320,1,2,Initial equal to final. ,Jeetu bhaiyaa,16:44,1004,16:48,1008,Neutral,Neutral,Neutral
321,1,2,Say yes or no.,Jeetu bhaiyaa,16:48,1008,16:50,1010,Neutral,Neutral,Neutral
322,1,2,"Yes, sir. ",Jeetu bhaiyaa,16:50,1010,16:51,1011,Neutral,Neutral,Neutral
323,1,2,Just equate initial to final. ,Jeetu bhaiyaa,16:51,1011,16:53,1013,Neutral,Neutral,Neutral
324,1,2,Tick it and move on.,Jeetu bhaiyaa,16:53,1013,16:55,1015,Neutral,Neutral,Neutral
325,1,2,"At some point in the future whilst laughing, singing..",Jeetu bhaiyaa,16:55,1015,16:57,1017,Neutral,Neutral,Neutral
326,1,2, ..or in toilet you will realize..,Jeetu bhaiyaa,16:57,1017,16:58,1018,Neutral,Neutral,Neutral
327,1,2, ..why was the mometum conserved.,Jeetu bhaiyaa,16:58,1018,17:00,1020,Neutral,Neutral,Neutral
328,1,2,Okay?,Jeetu bhaiyaa,17:00,1020,17:01,1021,Neutral,Neutral,Neutral
329,1,2,Even if you don't understand the question jostle with it. ,Jeetu bhaiyaa,17:01,1021,17:04,1024,Neutral,Neutral,Neutral
330,1,2, What do you do? ,Jeetu bhaiyaa,17:04,1024,17:05,1025,Neutral,Neutral,Neutral
331,1,2,Jostle with it.,Meena,17:05,1025,17:06,1026,Neutral,Neutral,Neutral
332,1,2,Yes.  ,Jeetu bhaiyaa,17:06,1026,17:07,1027,Neutral,Neutral,Neutral
333,1,2,Once you have learned to jostle with questions and twirl the pen...,Jeetu bhaiyaa,17:08,1028,17:10,1030,Neutral,Neutral,Neutral
334,1,2,..you are already half an IITian.,Jeetu bhaiyaa,17:10,1030,17:11,1031,Neutral,Neutral,"Mixed(Joy,Neutral)"
335,1,2,Come on. ,Jeetu bhaiyaa,17:11,1031,17:12,1032,Neutral,Neutral,Neutral
336,1,2,Next.,Jeetu bhaiyaa,17:12,1032,17:13,1033,Neutral,Neutral,Neutral
337,1,2,"Hello, bro. ",Jeetu bhaiyaa,17:19,1039,17:20,1040,Neutral,Neutral,Neutral
338,1,2,Didn't you do the rest?,Jeetu bhaiyaa,17:20,1040,17:21,1041,Neutral,Neutral,Neutral
339,1,2,"Sir, I only did up to number 52.  ",Vaibhav,17:24,1044,17:26,1046,Neutral,Neutral,Neutral
340,1,2,I see. ,Jeetu bhaiyaa,17:26,1046,17:27,1047,Neutral,Neutral(sarcastic),Neutral
341,1,2,You completed 52.,Jeetu bhaiyaa,17:27,1047,17:28,1048,Neutral,Neutral(sarcastic),Neutral
342,1,2,Very good!,Jeetu bhaiyaa,17:28,1048,17:29,1049,Neutral,Neutral(sarcastic),Neutral
343,1,2,It's me who hates the environment. ,Jeetu bhaiyaa,17:29,1049,17:31,1051,Neutral,Neutral(sarcastic),Neutral
344,1,2,"I made a 150 page long sheet just to waste paper, right?",Jeetu bhaiyaa,17:31,1051,17:34,1054,Neutral,Neutral(sarcastic),Neutral(embarrass)
345,1,2,"Sir, Not that I can't crack problems.. ",Vaibhav,17:35,1055,17:39,1059,Neutral,Neutral,Neutral
346,1,2,..but I am unable to sit for long.,Vaibhav,17:40,1060,17:42,1062,Neutral,Neutral,Neutral
347,1,2,I'm not in the right spirit. ,Vaibhav,17:43,1063,17:44,1064,Neutral,Neutral,Neutral
348,1,2,Is this the problem or there's more to it? ,Jeetu bhaiyaa,17:44,1064,17:46,1066,Neutral,Neutral,Neutral
349,1,2,"Bhaiya, he doesn't even eat well. ",Meena,17:46,1066,17:48,1068,Neutral,Neutral,Neutral
350,1,2,He survives on Maggi and patties.,Meena,17:48,1068,17:50,1070,Neutral,Neutral,Neutral
351,1,2,He still drinks Bisleri water and doesn't even sleep.,Meena,17:50,1070,17:53,1073,Neutral,Neutral,Neutral
352,1,2,"Why, brother? ",Jeetu bhaiyaa,17:59,1079,18:00,1080,Neutral,Neutral,Neutral
353,1,2,"Yes, Bhaiya. ",Vaibhav,18:02,1082,18:03,1083,Neutral,Neutral,Neutral(embarrass)
354,1,2,You came late.,Jeetu bhaiyaa,18:03,1083,18:04,1084,Neutral,Neutral,Neutral
355,1,2,So he missed the orientation. ,Jeetu bhaiyaa,18:05,1085,18:06,1086,Neutral,Neutral,Neutral
356,1,2,He does not know the two important concepts of living in Kota.,Jeetu bhaiyaa,18:07,1087,18:10,1090,Neutral,Neutral,Neutral
357,1,2,"Tell him, Meenal.  ",Jeetu bhaiyaa,18:10,1090,18:11,1091,Neutral,Neutral,Neutral
358,1,2,What are they?,Jeetu bhaiyaa,18:11,1091,18:12,1092,Neutral,Neutral,Neutral
359,1,2,"Firstly, Jeetu Bhaiya is not our physics faculty.",Meenal,18:13,1093,18:16,1096,Neutral,Neutral,Neutral
360,1,2,He is our agony aunt. ,Meenal,18:16,1096,18:17,1097,Neutral,Neutral,Neutral
361,1,2,He solves all kinds of problems. ,Meenal,18:17,1097,18:19,1099,Neutral,Neutral,Neutral
362,1,2,"Academic, non-academic, personal, financial or romantic.",Meenal,18:19,1099,18:24,1104,Neutral,Neutral,Neutral
363,1,2,Even if your landlord has kicked you out of the house..,Meenal,18:24,1104,18:27,1107,Neutral,Neutral,Neutral
364,1,2, ..in the middle of the night or if you've argued with the mess people..,Meenal,18:28,1108,18:30,1110,Neutral,Neutral,Neutral
365,1,2,..or if a Policeman has caught you reading obscene literature.,Meenal,18:30,1110,18:33,1113,Neutral,Neutral,Neutral
366,1,2, Jeetu Bhaiya solves everything.,Meenal,18:34,1114,18:36,1116,Neutral,Neutral,Neutral
367,1,2,Just call him immediately and Jeetu Bhaiya solves all the problems.,Meenal,18:36,1116,18:40,1120,Neutral,Neutral,Neutral
368,1,2,And..  ,Meenal,18:42,1122,18:43,1123,Neutral,Neutral,Neutral
369,1,2,..the second?,Meenal,18:44,1124,18:45,1125,Neutral,Neutral,Neutral
370,1,2,You forgot the second?,Jeetu bhaiyaa,18:47,1127,18:48,1128,Neutral,Neutral,Neutral
371,1,2,Yes. ,Meenal,18:48,1128,18:49,1129,Neutral,Neutral,Neutral
372,1,2,Every child is special. ,Jeetu bhaiyaa,18:51,1131,18:52,1132,Neutral,Neutral,Neutral
373,1,2,That is utter nonsense.,Jeetu bhaiyaa,18:53,1133,18:54,1134,Neutral,Neutral,Neutral
374,1,2,You are not some unique personality. ,Jeetu bhaiyaa,18:55,1135,18:56,1136,Neutral,Neutral,Neutral
375,1,2,These problems occur to thousands of students each year.,Jeetu bhaiyaa,18:57,1137,18:59,1139,Neutral,Neutral,Neutral
376,1,2,Before preparing for IIT at Kota one must prepare themselves to live in Kota. ,Jeetu bhaiyaa,19:00,1140,19:04,1144,Neutral,Neutral,Neutral
377,1,2,And there are simple ways to do it.,Jeetu bhaiyaa,19:04,1144,19:05,1145,Neutral,Neutral,Neutral
378,1,2,If you encounter problems.. ,Jeetu bhaiyaa,19:06,1146,19:08,1148,Neutral,Neutral,Neutral
379,1,2,Jostle with them. ,Everyone,19:08,1148,19:09,1149,Neutral,Neutral,Neutral
380,1,2,Jostle with them. ,Jeetu bhaiyaa,19:09,1149,19:10,1150,Neutral,Neutral,Neutral
381,1,2,"Even if you don't like the water, Just drink it.",Jeetu bhaiyaa,19:10,1150,19:12,1152,Neutral,Neutral,Neutral
382,1,2,"Even if you don't like the mess food, Just eat it.   ",Jeetu bhaiyaa,19:12,1152,19:14,1154,Neutral,Neutral,Neutral
383,1,2,Even if you are unable to sit for long Just sit for long.,Jeetu bhaiyaa,19:14,1154,19:17,1157,Neutral,Neutral,Neutral
384,1,2,Challenge yourself.,Jeetu bhaiyaa,19:17,1157,19:18,1158,Neutral,Neutral,Neutral
385,1,2,I will sit for long.I won't get up at all. ,Jeetu bhaiyaa,19:18,1158,19:19,1159,Neutral,Neutral,Neutral
386,1,2, I will solve problems.I will read theories.,Jeetu bhaiyaa,19:20,1160,19:21,1161,Neutral,Neutral,Neutral
387,1,2,I will watch Unacademy's lessons.,Jeetu bhaiyaa,19:21,1161,19:23,1163,Neutral,Neutral,Neutral
388,1,2,I will go through old papers. ,Jeetu bhaiyaa,19:23,1163,19:25,1165,Neutral,Neutral,Neutral
389,1,2," I will sleep, I will die but I won't get up.",Jeetu bhaiyaa,19:25,1165,19:27,1167,Neutral,Neutral,Neutral
390,1,2,"So, what have you done?",Jeetu bhaiyaa,19:27,1167,19:28,1168,Neutral,Neutral,Neutral
391,1,2,You have turned your problems to dare.  ,Jeetu bhaiyaa,19:29,1169,19:30,1170,Neutral,Neutral,Neutral
392,1,2,And dare is directly connected to ego.,Jeetu bhaiyaa,19:31,1171,19:33,1173,Neutral,Neutral,Neutral
393,1,2,Ego has many disadvantages but it has one advantage too.,Jeetu bhaiyaa,19:33,1173,19:36,1176,Neutral,Neutral,Neutral
394,1,2,Things seem to be doable.  ,Jeetu bhaiyaa,19:36,1176,19:38,1178,Neutral,Neutral,Neutral
395,1,2,And you don't have to do this drama for long.,Jeetu bhaiyaa,19:38,1178,19:40,1180,Neutral,Neutral,Neutral
396,1,2,How many days?,Jeetu bhaiyaa,19:40,1180,19:41,1181,Neutral,Neutral,Neutral
397,1,2, 21 days.,Everyone,19:41,1181,19:42,1182,Neutral,Neutral,Neutral
398,1,2,You can form any or give up any habit in 21 days.,Jeetu bhaiyaa,19:42,1182,19:45,1185,Neutral,Neutral,Neutral
399,1,2, I had a smoking problem.,Jeetu bhaiyaa,19:45,1185,19:47,1187,Neutral,Neutral,Neutral
400,1,2,2 packs a day.  ,Jeetu bhaiyaa,19:48,1188,19:49,1189,Neutral,Neutral,Neutral
401,1,2,I lost it.,Jeetu bhaiyaa,19:49,1189,19:50,1190,Neutral,Neutral,Neutral
402,1,2,"I left it one day and after that I bragged about it at home....to my girlfriend, faculty, driver and the driver's wife.",Jeetu bhaiyaa,19:51,1191,19:57,1197,Neutral,Neutral,Neutral
403,1,2,"So much so, I gave 2000 rupees to the vendor..",Jeetu bhaiyaa,19:58,1198,20:00,1200,Neutral,Neutral,Neutral
404,1,2,..not to give me cigarettes to smoke. ,Jeetu bhaiyaa,20:00,1200,20:01,1201,Neutral,Neutral,Neutral
405,1,2,If you brag about it to the world then the world won't let you smoke.,Jeetu bhaiyaa,20:02,1202,20:05,1205,Neutral,Neutral,Neutral
406,1,2,I felt a little urge in the beginning and then some more. ,Jeetu bhaiyaa,20:06,1206,20:08,1208,Neutral,Neutral,Neutral
407,1,2,By the time 21 days had passed the urge was zero.,Jeetu bhaiyaa,20:09,1209,20:11,1211,Neutral,Neutral,Neutral
408,1,2,That's what you have to do. ,Jeetu bhaiyaa,20:11,1211,20:12,1212,Neutral,Neutral,Neutral
409,1,2,Say something.Yes or no.,Jeetu bhaiyaa,20:14,1214,20:15,1215,Neutral,Neutral,Neutral
410,1,2,"Yes, Bhaiya. ",Vaibhav,20:16,1216,20:17,1217,Neutral,Neutral,Neutral
411,1,2,Uday is a nasty fella..,Jeetu bhaiyaa,20:20,1220,20:22,1222,Neutral,Neutral,Neutral
412,1,2,"..but Meena, you knew this was happening with your friend.. ",Jeetu bhaiyaa,20:23,1223,20:25,1225,Neutral,Neutral,Neutral
413,1,2,..and still didn't tell him? ,Jeetu bhaiyaa,20:25,1225,20:26,1226,Neutral,Neutral,Neutral
414,1,2,"Bhaiya, I..",Meena,20:27,1227,20:28,1228,Neutral,Neutral,Neutral
415,1,2,"You too, Brutus. ",Jeetu bhaiyaa,20:29,1229,20:30,1230,Neutral,Neutral(Humour),Neutral
416,1,2,You too.,Jeetu bhaiyaa,20:31,1231,20:32,1232,Neutral,Neutral(Humour),Neutral
417,1,2,Did you notice?  ,Meena,20:35,1235,20:36,1236,Positve,Joy,Neutral
418,1,2,Bhaiya called me Brutus.,Meena,20:36,1236,20:38,1238,Positve,Joy,Neutral
419,1,2,'Brutus Meena',Meena,20:38,1238,20:39,1239,Positve,Joy,Surprise
420,1,2,What? ,Meena,20:40,1240,20:41,1241,Neutral,Neutral,Surprise
421,1,2,Don't you have any sense of humour?,Meena,20:41,1241,20:43,1243,Neutral,Neutral,Surprise
422,1,2,I might look nasty but not from the heart. ,Uday,20:54,1254,20:57,1257,Neutral,Neutral,Surprise
423,1,2,"Sure, I'm a member of the Bihar Tigers.",Uday,20:58,1258,21:00,1260,Neutral,Neutral,Surprise
424,1,2,I have the responsibility of the entire city on these shoulders. ,Uday,21:00,1260,21:02,1262,Neutral,Neutral,Surprise
425,1,2,But Uday Gupta never ignores his sidekicks.,Uday,21:03,1263,21:06,1266,Neutral,Neutral,Surprise
426,1,2,..because your brother is the king of the streets.,Uday,21:07,1267,21:09,1269,Neutral,Neutral,Surprise
427,1,2, I have taken the annual subscription for Unacademy plus.,Uday,21:10,1270,21:12,1272,Neutral,Neutral,Surprise
428,1,2,For you.  ,Uday,21:13,1273,21:14,1274,Neutral,Neutral,Surprise
429,1,2,Go.,Uday,21:14,1274,21:15,1275,Neutral,Neutral,Surprise
430,1,2,Attend as many live lectures as you wish.,Uday,21:15,1275,21:17,1277,Neutral,Neutral,Surprise
431,1,2,And always remember. ,Uday,21:18,1278,21:19,1279,Neutral,Neutral,Surprise
432,1,2,"Your brother is Caesar, not Brutus.",Uday,21:19,1279,21:21,1281,Neutral,Neutral,Surprise
433,1,2,This man rises up at 3 pm. ,Vaibhav,21:26,1286,21:27,1287,Neutral,Surprise,Neutral
434,1,2,But don't you rise. ,Meena,21:29,1289,21:30,1290,Neutral,Neutral,Surprise
435,1,2,Go study.,Meena,21:30,1290,21:31,1291,Neutral,Neutral,Surprise
436,1,2,What are you looking at? ,Meena,21:32,1292,21:33,1293,Neutral,Neutral,Surprise
437,1,2,Go study.,Meena,21:33,1293,21:34,1294,Neutral,Neutral,Surprise
438,1,2,One cannot hate what one does not see. ,Coaching assistant,21:39,1299,21:41,1301,Neutral,Neutral,Neutral
439,1,2,Don't look at the mess food at all.,Coaching assistant,21:42,1302,21:44,1304,Neutral,Neutral,Neutral
440,1,2,Pick up bread without a fuss. ,Coaching assistant,21:44,1304,21:46,1306,Neutral,Neutral,Neutral
441,1,2,Dip it in whatever and just chew.,Coaching assistant,21:46,1306,21:49,1309,Neutral,Neutral,Neutral
442,1,2,Sometimes you may be tempted to look down..,Coaching assistant,21:50,1310,21:52,1312,Neutral,Neutral,Neutral
443,1,2, ..but therein lies your defeat.,Coaching assistant,21:52,1312,21:54,1314,Neutral,Neutral,Neutral
444,1,2,Tastes even better today.,Meena,22:05,1325,22:07,1327,Neutral,Neutral,Neutral
445,1,2,Don't drink water at room temperature.  ,Uday,22:16,1336,22:17,1337,Neutral,Neutral,Neutral
446,1,2,Drink chilled water of the fridge.,Uday,22:17,1337,22:19,1339,Neutral,Neutral,Neutral
447,1,2,People even savour beer if chilled.,Uday,22:19,1339,22:21,1341,Neutral,Neutral,Neutral
448,1,2,Salt water is nothing.  ,Uday,22:21,1341,22:22,1342,Neutral,Neutral,Neutral
449,1,2,Bottoms up.,Uday,22:24,1344,22:25,1345,Neutral,Neutral,Neutral
450,1,2,Here x is given as the distance of the block..,Unacademy tutor,22:26,1346,22:29,1349,Neutral,Neutral,Neutral
451,1,2,..and we have to find the velocity as a function of x. ,Unacademy tutor,22:30,1350,22:33,1353,Neutral,Neutral,Neutral
452,1,2,Just choose the correct option.,Unacademy tutor,22:33,1353,22:35,1355,Neutral,Neutral,Neutral
453,1,2,C.  ,Meena,22:35,1355,22:36,1356,Neutral,Neutral,Surprise
454,1,2,When did you come?,Vaibhav,22:37,1357,22:38,1358,Neutral,Surprise,Neutral
455,1,2, I came to check on you.,Meena,22:38,1358,22:40,1360,Neutral,Neutral,Surprise
456,1,2,Good! Good!,Meena,22:40,1360,22:41,1361,Neutral,Neutral,Surprise
457,1,2,If you have chosen C option then your answer is correct. ,Unacademy tutor,22:42,1362,22:45,1365,Neutral,Neutral,Neutral
458,1,2,Now I shall tell you the solution of this question.,Unacademy tutor,22:45,1365,22:48,1368,Neutral,Neutral,Neutral
459,1,2,"Yes, I have eaten. ",Vaibhav,22:48,1368,22:49,1369,Neutral,Neutral,Neutral
460,1,2, I am all well and am in good spirits.,Vaibhav,22:49,1369,22:51,1371,Neutral,Neutral,Neutral
461,1,2,"Mummy, how do you manage to keep repeating the same question everyday?",Vaibhav,22:52,1372,22:54,1374,Neutral,Neutral,Neutral
462,1,2,Okay.,Vaibhav,22:57,1377,22:58,1378,Neutral,Neutral,Neutral
463,1,2,"Apply more pressure, bro. ",Meena,23:05,1385,23:06,1386,Neutral,Neutral,Neutral
464,1,2,Vaibhav.,Meena,23:06,1386,23:07,1387,Neutral,Neutral,Neutral
465,1,2,Is it working? ,Meena,23:13,1393,23:14,1394,Neutral,Neutral,Neutral
466,1,2,"Lentil soup, veggies and breads have to be prepared.. ",Coaching assistant,23:15,1395,23:17,1397,Neutral,Neutral,Neutral
467,1,2,..so there is always a scope of mistake.,Coaching assistant,23:18,1398,23:19,1399,Neutral,Neutral,Neutral
468,1,2,"Given the scope, the cooks in the mess ensure mistakes. ",Coaching assistant,23:20,1400,23:22,1402,Neutral,Neutral,Neutral
469,1,2,That's why one should prefer eating what they don't make..,Coaching assistant,23:22,1402,23:25,1405,Neutral,Neutral,Neutral
470,1,2,"..such as salad, pickle, papad, yogurt and sugar.",Coaching assistant,23:25,1405,23:29,1409,Neutral,Neutral,Neutral
471,1,2,And there is your three course meal.,Coaching assistant,23:31,1411,23:32,1412,Neutral,Neutral,Neutral
472,1,2,I have helped many people crap.  ,Uday,23:51,1431,23:53,1433,Neutral,Neutral,Neutral
473,1,2,Yours is no different.,Uday,23:53,1433,23:54,1434,Neutral,Neutral,Neutral
474,1,2,Two puffs.,Uday,23:55,1435,23:56,1436,Neutral,Neutral,Neutral
475,1,2,Only two puffs. ,Uday,23:57,1437,23:58,1438,Neutral,Neutral,Neutral
476,1,2,You will experience streamline motion.,Uday,23:58,1438,24:00,1440,Neutral,Neutral,Disgust
477,1,2, Not friction.,Uday,24:00,1440,24:01,1441,Neutral,Neutral,Disgust
478,1,2,Nonsense.   ,Vaibhav,24:02,1442,24:03,1443,Negative,Disgust,Neutral
479,1,2,Take it.,Uday,24:03,1443,24:04,1444,Neutral,Neutral,Anger
480,1,2,This is 'the truth'.,Uday,24:04,1444,24:05,1445,Neutral,Neutral,Anger
481,1,2, Scram!,Vaibhav,24:05,1445,24:06,1446,Negative,Anger,Neutral
482,1,2,Bloody addict!,Vaibhav,24:06,1446,24:07,1447,Negative,Anger,Neutral
483,1,2,"Children, today we shall solve a problem on vertical circular motion.",Unacademy tutor,24:15,1455,24:19,1459,Neutral,Neutral,Neutral
484,1,2, Let me first explain the problem to you.,Unacademy tutor,24:19,1459,24:21,1461,Neutral,Neutral,Neutral
485,1,2,Vaibhav. ,Meena,24:21,1461,24:22,1462,Negative,Fear,Neutral
486,1,2,Aunty. ,Meena,24:22,1462,24:23,1463,Negative,Fear,Neutral
487,1,2,She was walking down the stairs and fell. ,Meena,24:23,1463,24:25,1465,Negative,Fear,Neutral
488,1,2,She is frothing in the mouth.,Uday,24:25,1465,24:26,1466,Negative,Fear,Neutral
489,1,2,Hello. Ambulance. ,Uday,24:26,1466,24:27,1467,Neutral,Neutral,Surprise
490,1,2,Come to Lal Burj quickly.,Uday,24:27,1467,24:28,1468,Neutral,Neutral,Surprise
491,1,2,It's an emergency.,Uday,24:28,1468,24:29,1469,Neutral,Neutral,Surprise
492,1,2,What?Froth?Where?,Vaibhav,24:29,1469,24:30,1470,Negative,Fear,Neutral
493,1,2,You got up?  ,Meena,24:32,1472,24:33,1473,Neutral,Neutral,Fear
494,1,2,For that two-bit woman?,Meena,24:33,1473,24:35,1475,Neutral,Neutral,Neutral
495,1,2,You just want an excuse. ,Meena,24:35,1475,24:36,1476,Neutral,Neutral,Neutral
496,1,2,Damn you!,Meena,24:36,1476,24:37,1477,Neutral,Neutral,Neutral
497,1,2,You will bring disgrace on us in Jeetu Bhaiya's presence. ,Uday,24:39,1479,24:41,1481,Neutral,Neutral,Neutral
498,1,2,Give me my 100 rupees from the bet.,Meena,24:42,1482,24:44,1484,Neutral,Neutral,Surprise
499,1,2,Engineer.  ,Shivangi,24:45,1485,24:46,1486,Neutral,Neutral,Neutral
500,1,2,Nature has done half the job.,Shivangi,24:46,1486,24:48,1488,Neutral,Neutral,Neutral
501,1,2,Water contains salt. ,Shivangi,24:48,1488,24:49,1489,Neutral,Neutral,Neutral
502,1,2,Just add salt and lemon to it.,Shivangi,24:49,1489,24:50,1490,Neutral,Neutral,Neutral
503,1,2,Lemonade is ready. ,Shivangi,24:50,1490,24:51,1491,Neutral,Neutral,Neutral
504,1,2,This small tip saves ten million children's lives every year.,Shivangi,24:52,1492,24:55,1495,Neutral,Neutral,Neutral
505,1,2,It's great!  ,Vaibhav,24:56,1496,24:57,1497,Neutral,Neutral,Neutral
506,1,2,Isn't it?,Shivangi,24:57,1497,24:58,1498,Neutral,Neutral,Neutral
507,1,2,Go and prepare two glasses now.,Shivangi,24:58,1498,24:59,1499,Neutral,Neutral,Surprise
508,1,2, Three.,Meena,24:59,1499,25:00,1500,Neutral,Neutral,Surprise
509,1,2,"Mummy, Uday's girlfriend does not call him as many times as you call me.",Vaibhav,25:01,1501,25:06,1506,Neutral,Neutral,Neutral
510,1,2,Go! Go! Go!   ,Uday,25:07,1507,25:08,1508,Neutral,Neutral,Neutral
511,1,2,Come on! ,Uday,25:08,1508,25:09,1509,Neutral,Neutral,Neutral
512,1,2,"Well done, bro! ",Uday,25:09,1509,25:10,1510,Neutral,Neutral,Neutral
513,1,2,Well done!,Uday,25:10,1510,25:11,1511,Neutral,Neutral,Neutral
514,1,2,You are under the oath of IIT.,Uday,25:11,1511,25:12,1512,Neutral,Neutral,Neutral
515,1,2,"One can't follow one days, how will one follow test cricket?",Coaching assistant,25:12,1512,25:14,1514,Neutral,Neutral,Neutral
516,1,2,The T-20 format has been created for Kota students. ,Coaching assistant,25:14,1514,25:19,1519,Neutral,Neutral,Neutral
517,1,2,IPL is the future.,Coaching assistant,25:19,1519,25:21,1521,Neutral,Neutral,Neutral
