S.No.,Season,Episode,Utterance,Speaker,Start time,start_seconds,End time,end_seconds,Sentiment,Emotion presented,Emotion perceived
269,1,1,He is from Udaipur but he told aunty he is from Patna.,Meena,17:13,1033,17:16,1036,Positive,Joy,Neutral
270,1,1,Why? ,Vaibhav,17:16,1036,17:17,1037,Neutral,Surprise,Neutral
271,1,1,That I don't know.,Meena,17:20,1040,17:21,1041,Neutral,Neutral,Neutral
272,1,1,Didn't you ask? ,Vaibhav,17:22,1042,17:23,1043,Neutral,Surprise,Neutral
273,1,1,Why would I ask!It's not a syllabus question. ,Meena,17:23,1043,17:25,1045,Positive,Joy,Neutral
274,1,1, 'One said and the other agreed. Nanak says both are wise.',Meena,17:25,1045,17:28,1048,Positive,Joy,Neutral
275,1,1,"Feel free to keep fruits, veggies, yogurt, water, anything in it. ",Meena,17:29,1049,17:33,1053,Neutral,Neutral,Neutral
276,1,1,He has made it a public fridge.,Meena,17:33,1053,17:35,1055,Neutral,Neutral,Neutral
277,1,1,Isn't Uday over here? ,Vaibhav,17:36,1056,17:38,1058,Neutral,Neutral,Neutral
278,1,1,"He mostly stays at Laxmi PG, with lady Shivangi. ",Meena,17:38,1058,17:41,1061,Neutral,Neutral,Neutral
279,1,1,Very nice lady.,Meena,17:41,1061,17:42,1062,Neutral,Neutral,Neutral
280,1,1,She's Uday's friend but has more affection for me. ,Meena,17:42,1062,17:45,1065,Neutral,Neutral,Neutral
281,1,1,Uday studies with her all day long.,Meena,17:45,1065,17:48,1068,Neutral,Neutral,Neutral
282,1,1,He studies so much he doesn't even attend classes.,Meena,17:48,1068,17:51,1071,Neutral,Neutral,Surprise
283,1,1, I too want to study that much. ,Meena,17:51,1071,17:52,1072,Neutral,Neutral,Neutral
284,1,1,Meena.,Shivangi,17:52,1072,17:53,1073,Negative,Anger,Surprise
285,1,1,You were inside? ,Meena,17:54,1074,17:56,1076,Negative,Surprise,Neutral
286,1,1,Call your mother a lady.,Shivangi,17:56,1076,17:57,1077,Negative,Anger,Neutral
287,1,1, I am a girl.,Shivangi,17:58,1078,17:59,1079,Negative,Anger,Neutral
288,1,1,Hi. ,Shivangi,18:00,1080,18:01,1081,Neutral,Neutral,Neutral
289,1,1,Hi. I'm... ,Vaibhav,18:01,1081,18:02,1082,Neutral,Neutral,Neutral
290,1,1,Vaibhav. ,Shivangi,18:02,1082,18:03,1083,Neutral,Neutral,Neutral
291,1,1, From Itarsi.,Shivangi,18:03,1083,18:03,1083,Neutral,Neutral,Neutral
292,1,1,Joined Prodigy. ,Shivangi,18:03,1083,18:04,1084,Neutral,Neutral,Neutral
293,1,1,"You are like a son to aunty, right?",Shivangi,18:04,1084,18:06,1086,Neutral,Neutral,Surprise
294,1,1,Voices from the corridor are audible here. ,Shivangi,18:09,1089,18:10,1090,Neutral,Neutral,Neutral
295,1,1,Even the sounds from here are audible downstairs.,Meena,18:11,1091,18:13,1093,Neutral,Neutral,Neutral
296,1,1,I am Shivangi. ,Shivangi,18:14,1094,18:15,1095,Neutral,Neutral,Neutral
297,1,1,Uday's girlfriend but have told aunty that I am his cousin. ,Shivangi,18:16,1096,18:18,1098,Neutral,Neutral,Neutral
298,1,1,"The fridge may be public, I'm not.",Shivangi,18:18,1098,18:20,1100,Negative,Anger,Surprise
299,1,1,"So do come, fetch water and leave. ",Shivangi,18:21,1101,18:23,1103,Negative,Anger,Neutral
300,1,1,There is no need for small talk.. ,Shivangi,18:23,1103,18:25,1105,Negative,Anger,Neutral
,,,..unless you have doubts in physics and chemistry.,Shivangi,18:25,1105,18:26,1106,Negative,Anger,Neutral
301,1,1,And that too only if Meena is unable to clear it. ,Shivangi,18:26,1106,18:29,1109,Negative,Anger,Neutral
302,1,1,Doubt solving expert. ,Meena,18:29,1109,18:30,1110,Neutral,Neutral,Neutral
303,1,1,The standard rate is two puffs for 30 minutes..,Meena,18:30,1110,18:32,1112,Neutral,Neutral,Neutral
304,1,1,..and three puffs for one hour.  ,Meena,18:32,1112,18:33,1113,Neutral,Neutral,Neutral
305,1,1,Only physics and chemistry?,Vaibhav,18:36,1116,18:38,1118,Neutral,Surprise,Neutral
306,1,1,You must be weak in math.,Vaibhav,18:38,1118,18:40,1120,Neutral,Neutral,Sadness
307,1,1,I was strongest in math.,Shivangi,18:40,1120,18:42,1122,Negative,Sadness,Neutral
308,1,1,It's bio that I was weak in.. ,Shivangi,18:42,1122,18:43,1123,Negative,Sadness,Neutral
309,1,1, ..but I am doing medical because dad is an IITian.,Shivangi,18:43,1123,18:45,1125,Negative,Sadness,Surprise
310,1,1,Your dad is an IITian?  ,Vaibhav,18:46,1126,18:48,1128,Positive,Surprise,Neutral
311,1,1,Even dads are IITians?,Vaibhav,18:49,1129,18:50,1130,Positive,Surprise,Neutral
312,1,1,That's great!,Vaibhav,18:51,1131,18:52,1132,Positive,Joy,Neutral
313,1,1,And he wants you to get into medicine.  ,Vaibhav,18:53,1133,18:54,1134,Positive,Joy,Neutral
314,1,1,There should be variety in the family. ,Vaibhav,18:55,1135,18:56,1136,Positive,Joy,Neutral
315,1,1,Correct. ,Vaibhav,18:56,1136,18:57,1137,Positive,Joy,Neutral
316,1,1,IITian thinks correctly.,Vaibhav,18:57,1137,18:58,1138,Positive,Joy,Neutral
317,1,1,Variety my foot!,Shivangi,18:58,1138,19:00,1140,Negative,Anger,Surprise
318,1,1,"Dad is an IITian, that's why he knows the truth about IIT. ",Shivangi,19:00,1140,19:03,1143,Neutral,Neutral,Neutral
319,1,1,He can't send his only daughter amidst the lusting engineers....who are brimming with testosterone. ,Shivangi,19:03,1143,19:06,1146,Neutral,Neutral,Neutral
320,1,1,He won't be able to endure the meiosis.,Shivangi,19:06,1146,19:08,1148,Neutral,Neutral,Neutral
321,1,1,I wore your bermudas.,Shivangi,19:09,1149,19:10,1150,Neutral,Neutral,Neutral
322,1,1, I hope it is okay. ,Shivangi,19:10,1150,19:11,1151,Neutral,Neutral,Neutral
323,1,1, My clothes are in the wash.,Shivangi,19:11,1151,19:12,1152,Neutral,Neutral,Neutral
324,1,1,It is okay. ,Meena,19:12,1152,19:12,1152,Neutral,Neutral,Neutral
325,1,1,I shall wear yours someday.,Meena,19:12,1152,19:14,1154,Neutral,Neutral,Surprise
326,1,1,"Actually, they will suit you.",Shivangi,19:17,1157,19:19,1159,Negative,Anger,Neutral
327,1,1,The mess starts at 7:30. ,Meena,19:35,1175,19:37,1177,Neutral,Neutral,Neutral
328,1,1,Go early to eat.. ,Meena,19:37,1177,19:38,1178,Neutral,Neutral,Neutral
329,1,1,..else cheese will be gone leaving only spinach in the curry.,Meena,19:38,1178,19:40,1180,Neutral,Neutral,Joy
330,1,1,Let's go together.,Vaibhav,19:41,1181,19:42,1182,Neutral,Neutral,Neutral
331,1,1,"No, no.",Meena,19:42,1182,19:43,1183,Neutral,Neutral,Neutral
332,1,1, I am fasting. ,Meena,19:43,1183,19:44,1184,Neutral,Neutral,Neutral
333,1,1,I have to sleep early. ,Meena,19:44,1184,19:45,1185,Neutral,Neutral,Neutral
334,1,1, I have classes at 6 AM. ,Meena,19:45,1185,19:46,1186,Neutral,Neutral,Surprise
335,1,1,I'll have Poha n Jalebi early morning.,Meena,19:46,1186,19:47,1187,Neutral,Neutral,Neutral
336,1,1,Class? ,Vaibhav,19:48,1188,19:49,1189,Neutral,Surprise,Neutral
337,1,1, So early? ,Vaibhav,19:49,1189,19:50,1190,Neutral,Surprise,Neutral
338,1,1,But my time-table..,Vaibhav,19:51,1191,19:52,1192,Neutral,Surprise,Neutral
339,1,1,Jeetu Bhaiya runs faster than the time-table.,Meena,19:52,1192,19:54,1194,Neutral,Neutral,Neutral
340,1,1,You will have it too.   ,Meena,19:54,1194,19:55,1195,Neutral,Neutral,Neutral
341,1,1,Which batch were you alloted? ,Meena,19:55,1195,19:56,1196,Neutral,Neutral,Neutral
342,1,1,A10. ,Vaibhav,19:56,1196,19:57,1197,Neutral,Neutral,Surprise
343,1,1,And you accepted it?,Meena,19:59,1199,20:00,1200,Negative,Surprise,Neutral
344,1,1,A10.,Meena,20:01,1201,20:02,1202,Negative,Surprise,Neutral
345,1,1,Yes. ,Vaibhav,20:02,1202,20:03,1203,Neutral,Neutral,Neutral
346,1,1,Deepak sir said it won't be a problem. ,Vaibhav,20:04,1204,20:06,1206,Neutral,Neutral,Neutral
347,1,1,Why?,Vaibhav,20:07,1207,20:08,1208,Neutral,Neutral,Neutral
348,1,1,Why?  ,Deepak sir,20:07,1207,20:08,1208,Neutral,Neutral,Neutral
349,1,1,What's wrong with A10? ,Deepak sir,20:08,1208,20:10,1210,Neutral,Neutral,Anger
350,1,1,Wrong? ,Vaibhav,20:10,1210,20:11,1211,Negative,Anger,Neutral
351,1,1,"Sir, leave aside JEE advance..",Vaibhav,20:11,1211,20:12,1212,Negative,Anger,Neutral
352,1,1,..they don't even prepare one well for MAINS exams.,Vaibhav,20:13,1213,20:14,1214,Negative,Anger,Neutral
353,1,1,No extra classes. ,Vaibhav,20:14,1214,20:15,1215,Negative,Anger,Surprise
354,1,1,No doubt session. ,Vaibhav,20:15,1215,20:16,1216,Negative,Anger,Surprise
355,1,1,No DPP.,Vaibhav,20:16,1216,20:17,1217,Negative,Anger,Surprise
356,1,1, Also time gets wasted. ,Vaibhav,20:17,1217,20:19,1219,Negative,Anger,Surprise
357,1,1,Who provided you all these insights?,Deepak sir,20:19,1219,20:22,1222,Neutral,Neutral,Neutral
358,1,1,"Look, you came very late as it is. ",Deepak sir,20:23,1223,20:26,1226,Neutral,Neutral,Neutral
359,1,1,We admitted you. ,Deepak sir,20:26,1226,20:27,1227,Neutral,Neutral,Neutral
360,1,1,Now you feel the batch is wrong. ,Deepak sir,20:27,1227,20:29,1229,Neutral,Neutral,Neutral
361,1,1,Change the batch.,Deepak sir,20:29,1229,20:30,1230,Neutral,Neutral,Neutral
362,1,1,It's not what you think.  ,Deepak sir,20:30,1230,20:31,1231,Neutral,Neutral,Neutral
363,1,1,It's your first day. ,Deepak sir,20:31,1231,20:32,1232,Neutral,Neutral,Neutral
364,1,1,Be positive.,Deepak sir,20:32,1232,20:32,1232,Neutral,Neutral,Neutral
365,1,1,Just start studying. ,Deepak sir,20:33,1233,20:34,1234,Neutral,Neutral,Neutral
366,1,1,The batch makes no difference.,Deepak sir,20:34,1234,20:35,1235,Neutral,Neutral,Anger
367,1,1,"Sir, if it makes no difference then transfer me.  ",Vaibhav,20:35,1235,20:37,1237,Negative,Anger,Neutral
368,1,1,To any other batch.,Vaibhav,20:37,1237,20:38,1238,Negative,Anger,Neutral
369,1,1," And sir, if I am worthy of A10..",Vaibhav,20:39,1239,20:40,1240,Negative,Anger,Neutral
370,1,1,..then I shall end up there after the reshuffling.,Vaibhav,20:40,1240,20:42,1242,Negative,Anger,Neutral
371,1,1,No. No.  ,Deepak sir,20:42,1242,20:43,1243,Neutral,Neutral,Neutral
372,1,1, Not possible.,Deepak sir,20:43,1243,20:44,1244,Neutral,Neutral,Neutral
373,1,1,It's a rule.,Deepak sir,20:45,1245,20:46,1246,Neutral,Neutral,Neutral
374,1,1,We don't give special treatment to anyone in Prodigy classes.,Deepak sir,20:47,1247,20:50,1250,Neutral,Neutral,Neutral
375,1,1,Be it a student or faculty.  ,Deepak sir,20:51,1251,20:52,1252,Neutral,Neutral,Neutral
376,1,1,"But, sir, A10..",Vaibhav,20:52,1252,20:53,1253,Negative,Sadness,Neutral
377,1,1,Jeetu sir. ,Deepak sir,20:53,1253,20:54,1254,Positive,Joy,Neutral
378,1,1,"How are you, sir? ",Deepak sir,20:54,1254,20:55,1255,Positive,Joy,Neutral
379,1,1,How are you? ,Jeetu bhaiyaa,20:55,1255,20:56,1256,Neutral,Neutral,Neutral
380,1,1," Good.Good, sir.Please sit.",Deepak sir,20:56,1256,20:57,1257,Positive,Joy,Neutral
381,1,1,Brother-in-law was missing you yesterday.,Deepak sir,20:57,1257,20:59,1259,Positive,Joy,Neutral
382,1,1, Jeetu never comes over.,Deepak sir,20:59,1259,21:01,1261,Positive,Joy,Neutral
383,1,1, He even called you. ,Deepak sir,21:01,1261,21:02,1262,Positive,Joy,Neutral
384,1,1,Sister prepared baked chickpea fluffs.,Deepak sir,21:02,1262,21:03,1263,Positive,Joy,Neutral
385,1,1,That's precisely why I didn't come over. ,Jeetu bhaiyaa,21:03,1263,21:04,1264,Neutral,Neutral,Neutral
386,1,1,Your sister is a very bad cook ,Jeetu bhaiyaa,21:05,1265,21:07,1267,Negative,Disgust,Surprise
387,1,1,Moreover it's awkward to tell her.,Jeetu bhaiyaa,21:07,1267,21:09,1269,Neutral,Neutral,Neutral
388,1,1,"This is absolute truth, Deepak.",Jeetu bhaiyaa,21:12,1272,21:14,1274,Neutral,Neutral,Neutral
389,1,1, This indeed is true.,Deepak sir,21:15,1275,21:17,1277,Neutral,Neutral,Neutral
390,1,1,"You go to your class, son.  ",Deepak sir,21:18,1278,21:19,1279,Neutral,Neutral,Neutral
391,1,1,This is the entrance test paper for the physics faculty.,Jeetu bhaiyaa,21:19,1279,21:21,1281,Neutral,Neutral,Joy
392,1,1,You asked for it.,Jeetu bhaiyaa,21:21,1281,21:22,1282,Neutral,Neutral,Neutral
393,1,1,"That's wonderful, sir! ",Deepak sir,21:23,1283,21:24,1284,Positive,Joy,Neutral
394,1,1,Wonderful! ,Deepak sir,21:24,1284,21:25,1285,Positive,Joy,Neutral
395,1,1," The paper is very good, sir.",Deepak sir,21:25,1285,21:27,1287,Positive,Joy,Neutral
396,1,1,"Then clear my payment, sir.",Jeetu bhaiyaa,21:27,1287,21:28,1288,Negative,Anger,Surprise
397,1,1,Payment? ,Deepak sir,21:28,1288,21:29,1289,Negative,Surprise,Anger
398,1,1,I took so many extra classes last month.,Jeetu bhaiyaa,21:29,1289,21:32,1292,Negative,Anger,Neutral
399,1,1, I messaged you.,Jeetu bhaiyaa,21:32,1292,21:33,1293,Negative,Anger,Neutral
400,1,1,Hasn't it been cleared as yet?   ,Deepak sir,21:34,1294,21:36,1296,Neutral,Neutral,Neutral
401,1,1,"Will get it cleared, sir.",Deepak sir,21:36,1296,21:37,1297,Neutral,Neutral,Neutral
402,1,1,"Yes, it's up to you. ",Jeetu bhaiyaa,21:37,1297,21:38,1298,Negative,Anger,Neutral
403,1,1,If I don't get paid by Friday..,Jeetu bhaiyaa,21:38,1298,21:39,1299,Negative,Anger,Neutral
404,1,1,..I'll just switch off the phone and leave.   ,Jeetu bhaiyaa,21:39,1299,21:41,1301,Negative,Anger,Neutral
405,1,1,Sir..,Deepak sir,21:41,1301,21:42,1302,Neutral,Neutral,Neutral
406,1,1,There are 58 countries that offer visa on arrival.,Jeetu bhaiyaa,21:42,1302,21:44,1304,Negative,Anger,Neutral
407,1,1,I could be in any of them. ,Jeetu bhaiyaa,21:44,1304,21:45,1305,Negative,Anger,Neutral
408,1,1,Then keep looking for me.,Jeetu bhaiyaa,21:45,1305,21:46,1306,Negative,Anger,Neutral
409,1,1,"Take me along if you go, sir. ",Deepak sir,21:46,1306,21:48,1308,Positive,Joy,Neutral
410,1,1,"If you leave because of me, brother-in-law will kill me anyways.",Deepak sir,21:48,1308,21:51,1311,Positive,Joy,Neutral
411,1,1,Brother-in-law won't let you leave.  ,Jeetu bhaiyaa,21:51,1311,21:53,1313,Negative,Anger,Neutral
412,1,1,He still wants to start up Prodigy International school....Engineering college and Universities.,Jeetu bhaiyaa,21:53,1313,21:57,1317,Negative,Anger,Neutral
413,1,1,And he will need someone over there who can cut people's salaries.  ,Jeetu bhaiyaa,21:58,1318,22:00,1320,Negative,Anger,Neutral
414,1,1, Sir. ,Deepak sir,22:00,1320,22:01,1321,Neutral,Neutral,Neutral
415,1,1,Say hello.,Jeetu bhaiyaa,22:01,1321,22:02,1322,Neutral,Neutral,Neutral
416,1,1,Yes. ,Deepak sir,22:02,1322,22:02,1322,Neutral,Neutral,Neutral
417,1,1,Sir.,Vaibhav,22:02,1322,22:02,1322,Neutral,Neutral,Neutral
418,1,1,Yes.  ,Jeetu bhaiyaa,22:02,1322,22:03,1323,Neutral,Neutral,Neutral
419,1,1,"Sir, I need to talk to you.",Vaibhav,22:03,1323,22:05,1325,Neutral,Neutral,Neutral
420,1,1,Why are you troubling sir? ,Deepak sir,22:05,1325,22:06,1326,Negative,Anger,Neutral
421,1,1,"Sir, it's nothing. ",Deepak sir,22:06,1326,22:07,1327,Negative,Anger,Neutral
422,1,1,"Just a second, Deepak.",Jeetu bhaiyaa,22:07,1327,22:08,1328,Neutral,Neutral,Neutral
423,1,1,"Sir, my name is Vaibhav Pandey.   ",Vaibhav,22:08,1328,22:10,1330,Neutral,Neutral,Neutral
424,1,1,I enrolled in the 11th grade batch yesterday.,Vaibhav,22:10,1330,22:11,1331,Neutral,Neutral,Neutral
425,1,1,"Sir, he is a late admission.",Deepak sir,22:11,1331,22:12,1332,Negative,Anger,Neutral
426,1,1,Now he wants to upgrade his batch.,Deepak sir,22:12,1332,22:14,1334,Negative,Anger,Neutral
427,1,1,"No, sir.He won't let me tell you the whole story. ",Vaibhav,22:14,1334,22:16,1336,Negative,Anger,Neutral
428,1,1,Listen.Vaibhav Pandey? ,Jeetu bhaiyaa,22:16,1336,22:17,1337,Neutral,Neutral,Neutral
429,1,1," Yes, sir.",Vaibhav,22:17,1337,22:18,1338,Neutral,Neutral,Neutral
430,1,1, Do you enjoy begging?,Jeetu bhaiyaa,22:18,1338,22:19,1339,Negative,Anger,Surprise
431,1,1,First of all.Stop begging.  ,Jeetu bhaiyaa,22:21,1341,22:22,1342,Negative,Anger,Neutral
432,1,1,If you want something work hard and snatch it. ,Jeetu bhaiyaa,22:22,1342,22:25,1345,Negative,Anger,Neutral
433,1,1,The batch you have now is your truth.,Jeetu bhaiyaa,22:26,1346,22:28,1348,Neutral,Neutral,Neutral
434,1,1,A test will take place in two months. ,Jeetu bhaiyaa,22:29,1349,22:30,1350,Neutral,Neutral,Neutral
435,1,1,Make an effort and you will improve. ,Jeetu bhaiyaa,22:31,1351,22:32,1352,Neutral,Neutral,Neutral
436,1,1,But all the others got batches through entrance exam.,Vaibhav,22:32,1352,22:34,1354,Negative,Anger,Neutral
437,1,1,I didn't even get to take that ,Vaibhav,22:35,1355,22:36,1356,Negative,Anger,Neutral
438,1,1,That is also a truth. ,Vaibhav,22:36,1356,22:37,1357,Negative,Anger,Neutral
439,1,1,"Sir, I definitely deserve a better batch than this.",Vaibhav,22:38,1358,22:40,1360,Negative,Anger,Neutral
440,1,1,Why later?  ,Vaibhav,22:40,1360,22:41,1361,Negative,Anger,Neutral
441,1,1,Give me a test now.,Vaibhav,22:41,1361,22:42,1362,Negative,Anger,Neutral
442,1,1,I am willing to sit for it. ,Vaibhav,22:42,1362,22:43,1363,Negative,Anger,Neutral
443,1,1,"Ask me questions, sir.",Vaibhav,22:43,1363,22:44,1364,Negative,Anger,Neutral
444,1,1,Okay. ,Jeetu bhaiyaa,22:47,1367,22:48,1368,Neutral,Neutral,Neutral
445,1,1,Here are fifty questions. ,Jeetu bhaiyaa,22:50,1370,22:51,1371,Neutral,Neutral,Neutral
446,1,1,You've until tomorrow. ,Jeetu bhaiyaa,22:53,1373,22:54,1374,Neutral,Neutral,Neutral
447,1,1,Solve these.,Jeetu bhaiyaa,22:54,1374,22:55,1375,Neutral,Neutral,Neutral
448,1,1,The batch you earn after this will be final.,Jeetu bhaiyaa,22:56,1376,22:57,1377,Neutral,Neutral,Neutral
449,1,1, What happened?,Jeetu bhaiyaa,23:00,1380,23:01,1381,Neutral,Neutral,Neutral
450,1,1,"Why are you getting involved in this matter, sir? ",Deepak sir,23:01,1381,23:03,1383,Neutral,Neutral,Neutral
451,1,1, Even your time will be wasted.,Deepak sir,23:03,1383,23:04,1384,Neutral,Neutral,Neutral
452,1,1,"Thank you, sir.",Vaibhav,23:04,1384,23:05,1385,Negative,Fear,Neutral
453,1,1,Now seeing him other kids will also demand the same. ,Deepak sir,23:07,1387,23:09,1389,Neutral,Neutral,Neutral
454,1,1,How many kids will you test?,Deepak sir,23:09,1389,23:11,1391,Neutral,Neutral,Neutral
455,1,1,Not everybody demands. ,Jeetu bhaiyaa,23:13,1393,23:14,1394,Neutral,Neutral,Neutral
456,1,1,Only he did. ,Jeetu bhaiyaa,23:14,1394,23:15,1395,Neutral,Neutral,Neutral
457,1,1,We shall see. ,Jeetu bhaiyaa,23:16,1396,23:17,1397,Neutral,Neutral,Neutral
458,1,1,Don't forget the payment.,Jeetu bhaiyaa,23:18,1398,23:19,1399,Neutral,Neutral,Neutral
459,1,1,Yes. Your payment will..,Deepak sir,23:19,1399,23:20,1400,Neutral,Neutral,Neutral
460,1,1,"I'm not getting this, buddy. ",Meena,24:12:00,1452,24:14:00,1454,Negative,Fear,Anger
461,1,1,After finishing the puffs you say you aren't getting it.,Vaibhav,24:14:00,1454,24:19:00,1459,Negative,Anger,Neutral
462,1,1,Seeing the figure I felt I will be able to do it. ,Meena,24:20:00,1460,24:22:00,1462,Neutral,Neutral,Sadness
463,1,1, What kind of a question is this?,Meena,24:22:00,1462,24:24:00,1464,Neutral,Neutral,Neutral
464,1,1,How hard does one blow into the bubble maker to make a stable bubble?,Meena,24:24:00,1464,24:29:00,1469,Neutral,Neutral,Neutral
465,1,1,This hasn't been taught.,Meena,24:31:00,1471,24:32:00,1472,Neutral,Neutral,Sadness
466,1,1,"You really can't do it, bro? ",Vaibhav,24:38:00,1478,24:39:00,1479,Negative,Fear,Neutral
467,1,1,God!,Vaibhav,24:42:00,1482,24:43:00,1483,Negative,Anger,Neutral
468,1,1,Even Piyush isn't answering my call.  ,Vaibhav,24:44:00,1484,24:45:00,1485,Negative,Anger,Neutral
469,1,1,What should I do?,Vaibhav,24:46:00,1486,24:47:00,1487,Negative,Fear,Neutral
470,1,1,I am trapped.,Vaibhav,24:47:00,1487,24:48:00,1488,Negative,Fear,Neutral
471,1,1,Shivangi too has gone.,Meena,24:49:00,1489,24:50:00,1490,Neutral,Neutral,Neutral
472,1,1, Why did you agree to this paper when you hadn't studied mechanics?,Meena,24:52:00,1492,24:54:00,1494,Neutral,Neutral,Sadness
473,1,1,I had to be heroic over there. ,Vaibhav,24:54:00,1494,24:56:00,1496,Negative,Sadness,Neutral
474,1,1,I can't solve three questions in four hours.,Vaibhav,24:57:00,1497,24:59:00,1499,Negative,Sadness,Neutral
475,1,1,And I will be humiliated if I take this with me.,Vaibhav,24:59:00,1499,25:01:00,1501,Negative,Sadness,Neutral
476,1,1,Let's go then.  ,Meena,25:09:00,1509,25:10:00,1510,Neutral,Neutral,Surprise
477,1,1,Where? ,Vaibhav,25:11:00,1511,25:12:00,1512,Neutral,Surprise,Neutral
478,1,1,I had the puffs.,Meena,25:12:00,1512,25:13:00,1513,Neutral,Neutral,Neutral
479,1,1,So the questions will be solved..,Meena,25:13:00,1513,25:15:00,1515,Neutral,Neutral,Neutral
480,1,1,..whether I solve them or someone else does. ,Meena,25:15:00,1515,25:17:00,1517,Neutral,Neutral,Neutral
481,1,1,Come.,Meena,25:17:00,1517,25:18:00,1518,Neutral,Neutral,Neutral
482,1,1,I have to prepare for my own Board exams and I have little time. ,Shubham,25:27:00,1527,25:30:00,1530,Neutral,Neutral,Neutral
483,1,1,What are you studying for? ,Shubham,25:31:00,1531,25:32:00,1532,Neutral,Surprise,Neutral
484,1,1, Reshuffling.,Shubham,25:32:00,1532,25:33:00,1533,Neutral,Neutral,Surprise
485,1,1,You still have two months to go. ,Meena,25:33:00,1533,25:35:00,1535,Negative,Surprise,Neutral
486,1,1,Exactly. ,Shubham,25:35:00,1535,25:36:00,1536,Negative,Fear,Surprise
487,1,1,How will this get done so soon?,Shubham,25:36:00,1536,25:37:00,1537,Negative,Fear,Surprise
488,1,1,I too am in 11th grade.  ,Alok,25:47:00,1547,25:49:00,1549,Neutral,Neutral,Neutral
489,1,1,We haven't been taught all of this as yet.,Alok,25:49:00,1549,25:51:00,1551,Neutral,Neutral,Neutral
490,1,1,You can ask me anything from before this.,Alok,25:51:00,1551,25:53:00,1553,Neutral,Neutral,Neutral
491,1,1,They taught us in the 11th grade.  ,Random kid I,25:53:00,1553,25:54:00,1554,Neutral,Neutral,Neutral
492,1,1,But I've forgotten everything.,Random kid I,25:55:00,1555,25:56:00,1556,Neutral,Neutral,Neutral
493,1,1,You can ask me anything that comes after that.,Random kid I,25:56:00,1556,25:58:00,1558,Neutral,Neutral,Sadness+Anger
494,1,1,The first is B. ,Random kid II,26:05:00,1565,26:07:00,1567,Neutral,Neutral,Neutral
495,1,1,The second is A. ,Random kid II,26:07:00,1567,26:09:00,1569,Neutral,Neutral,Surprise
496,1,1,The third is C.,Random kid II,26:09:00,1569,26:11:00,1571,Neutral,Neutral,Surprise
497,1,1,"So soon, brother?",Vaibhav,26:11:00,1571,26:12:00,1572,Neutral,Surprise,Neutral
498,1,1," Please write the solution as well, brother. ",Vaibhav,26:12:00,1572,26:14:00,1574,Neutral,Neutral,Neutral
499,1,1,Please. ,Vaibhav,26:14:00,1574,26:15:00,1575,Neutral,Neutral,Neutral
500,1,1,You said Jeetu sir set the paper. ,Random kid II,26:15:00,1575,26:17:00,1577,Neutral,Neutral,Neutral
501,1,1,Yes.,Vaibhav,26:17:00,1577,26:18:00,1578,Neutral,Neutral,Anger
502,1,1,This is too easy. ,Random kid II,26:18:00,1578,26:19:00,1579,Negative,Anger,Surprise
503,1,1,Don't waste my time.,Random kid II,26:20:00,1580,26:21:00,1581,Negative,Anger,Neutral
504,1,1,"I told you, didn't I?",Meena,26:26:00,1586,26:27:00,1587,Neutral,Neutral,Neutral
505,1,1,Students of A1 are very selfish. ,Meena,26:27:00,1587,26:29:00,1589,Neutral,Neutral,Neutral
506,1,1, This is too easy?,Vaibhav,26:31:00,1591,26:32:00,1592,Negative,Surprise,Neutral
507,1,1,"Sure, bro.Show me.  ",Random kid III,26:56:00,1616,26:57:00,1617,Neutral,Neutral,Neutral
508,1,1,Which question do you want me to solve? ,Random kid III,26:57:00,1617,26:58:00,1618,Neutral,Neutral,Neutral
509,1,1, Just show me the questions.,Random kid III,27:00:00,1620,27:01:00,1621,Neutral,Neutral,Neutral
510,1,1,Not the options.,Random kid III,27:01:00,1621,27:02:00,1622,Neutral,Neutral,Neutral
511,1,1,It's just that every question has a journey..,Random kid III,27:03:00,1623,27:05:00,1625,Positive,Joy,Joy
512,1,1, ..which we have to take ourselves without a map.,Random kid III,27:06:00,1626,27:09:00,1629,Positive,Joy,Neutral
513,1,1,"Brother, solve the third one. ",Vaibhav,27:10:00,1630,27:12:00,1632,Negative,Anger,Neutral
514,1,1,I wasted two years to do this. ,Random kid IV,27:12:00,1632,27:14:00,1634,Negative,Anger,Neutral
515,1,1,I won't make the mistake in the drop year.,Random kid IV,27:14:00,1634,27:16:00,1636,Negative,Anger,Neutral
516,1,1,We are only asking you to solve one question.,Random kid IV,27:16:00,1636,27:17:00,1637,Neutral,Neutral,Anger
517,1,1, It will take ten minutes. ,Random kid IV,27:17:00,1637,27:18:00,1638,Neutral,Neutral,Anger
518,1,1,If I take ten minutes to solve ten questions for others..,Random kid IV,27:18:00,1638,27:21:00,1641,Negative,Anger,Neutral
519,1,1,..then it will take me one month of the year to clear other's doubts.,Random kid IV,27:21:00,1641,27:25:00,1645,Negative,Anger,Neutral
520,1,1,It's a 'do' or 'die' situation for me. ,Random kid IV,27:25:00,1645,27:27:00,1647,Negative,Anger,Neutral
521,1,1, And I want to do 'do'.,Random kid IV,27:27:00,1647,27:28:00,1648,Negative,Anger,Neutral
522,1,1,Please leave .,Random kid IV,27:28:00,1648,27:29:00,1649,Negative,Anger,Neutral
523,1,1,Please leave.NOW!! ,Random kid IV,27:29:00,1649,27:30:00,1650,Negative,Anger,Neutral
