S.No.,Season,Episode,Utterance,Speaker,Start time,start_seconds,End time,end_seconds,Sentiment,Emotion presented,Emotion perceived
271,1,5, But nobody is going to go. ,Vaibhav,11:00,660,11:01,661,Neutral,Neutral,Surprise
272,1,5,Why? ,Meena,11:01,661,11:02,662,Neutral,Surprise,Neutral
273,1,5,All of them sat for the exam only to check out the competition.,Vaibhav,11:03,663,11:05,665,Neutral,Neutral,Neutral
274,1,5,We worked so hard to get to A1.  ,Vaibhav,11:06,666,11:08,668,Neutral,Neutral,Neutral
275,1,5,Why would they go now?,Vaibhav,11:08,668,11:09,669,Neutral,Neutral,Neutral
276,1,5,"Yes, that is correct.",Meena,11:09,669,11:11,671,Neutral,Neutral,Neutral
277,1,5,"Hey, Somesh. ",Alok,11:11,671,11:12,672,Neutral,Neutral,Neutral
278,1,5,"Shubham, we have been studying together for the past one year.",Alok,11:15,675,11:18,678,Neutral,Neutral(sarcastic),Neutral
279,1,5,You never told me you are a Bihari.  ,Alok,11:19,679,11:21,681,Neutral,Neutral(sarcastic),Neutral
280,1,5,"No, I am Oriya. ",Shubham,11:21,681,11:22,682,Neutral,Neutral,Neutral
281,1,5,From Kalahandi.,Shubham,11:22,682,11:23,683,Neutral,Neutral,Neutral
282,1,5,I see.,Alok,11:23,683,11:24,684,Neutral,Neutral(sarcastic),Neutral
283,1,5,"Do you mean you don't talk like ""we are doing this"" or ""we are saying that?"" ",Alok,11:24,684,11:29,689,Neutral,Neutral(sarcastic),Neutral
284,1,5,No.,Shubham,11:29,689,11:30,690,Neutral,Neutral,Anger
285,1,5,Then why the fuck were you using those words over there? ,Alok,11:30,690,11:32,692,Negative,Anger,Neutral
286,1,5,That's what we decided we would say. ,Shubham,11:33,693,11:35,695,Neutral,Neutral,Anger
287,1,5,You swine!You were supposed to say you aren't going. ,Alok,11:35,695,11:37,697,Negative,Anger,Neutral
288,1,5,"If you say ""We"", won't he know we have formed a group? ",Alok,11:37,697,11:40,700,Negative,Anger,Neutral
289,1,5,Lord knows what kind of idiots make it to Maheshwari.,Alok,11:41,701,11:43,703,Negative,Anger,Neutral
290,1,5,Give me dessert. ,Alok,11:44,704,11:45,705,Neutral,Neutral,Neutral
291,1,5,Next time anyone asks you say you aren't going.,Alok,11:47,707,11:50,710,Neutral,Neutral,Neutral
292,1,5,"If he asks about the others, you say you don't know.  ",Alok,11:50,710,11:52,712,Neutral,Neutral,Neutral
293,1,5,I haven't spoken to anyone about it.,Alok,11:52,712,11:54,714,Neutral,Neutral,Neutral
294,1,5,Else all of them will hound us.,Alok,11:55,715,11:57,717,Neutral,Neutral,Neutral
295,1,5,I felt what Batla said made sense.,Somesh,11:58,718,12:02,722,Neutral,Neutral,Neutral
296,1,5, Don't listen to him.,Alok,12:02,722,12:04,724,Neutral,Neutral,Neutral
297,1,5, He was talking nonsense!,Alok,12:04,724,12:05,725,Neutral,Neutral,Neutral
298,1,5,You are weak at S block because he didn't teach it well. ,Alok,12:05,725,12:08,728,Neutral,Neutral,Neutral
299,1,5,Batla is jealous of us. ,Alok,12:09,729,12:10,730,Neutral,Neutral,Neutral
300,1,5,He wants to go to Maheshwari himself..,Alok,12:10,730,12:12,732,Neutral,Neutral,Neutral
301,1,5,..but Maheshwari does not employ non-IITian teachers. ,Alok,12:13,733,12:15,735,Neutral,Neutral,Neutral
302,1,5,"We have made it to A1 somehow, haven't we?",Shubham,12:15,735,12:18,738,Neutral,Neutral,Neutral
303,1,5,We will deal with it. ,Shubham,12:18,738,12:19,739,Neutral,Neutral,Neutral
304,1,5, Any idiot can make it to A1 over here.,Alok,12:19,739,12:22,742,Neutral,Neutral,Neutral
305,1,5,Try getting into the A1 batch at Maheshwari.,Alok,12:22,742,12:24,744,Neutral,Neutral,Neutral
306,1,5,It is not known as the best institute without reason. ,Alok,12:24,744,12:26,746,Neutral,Neutral,Neutral
307,1,5,These people cannot handle JEE. ,Alok,12:26,746,12:27,747,Neutral,Neutral,Neutral
308,1,5,Their students are cracking one Olympiad after another.,Alok,12:27,747,12:30,750,Neutral,Neutral,Neutral
309,1,5,In future too they will lay it on thick with their emotional crap. ,Alok,12:30,750,12:33,753,Neutral,Neutral,Neutral
310,1,5,Don't pay heed. ,Alok,12:33,753,12:34,754,Neutral,Neutral,Neutral
311,1,5,You know why?,Alok,12:34,754,12:35,755,Neutral,Neutral,Neutral
312,1,5,Because they have several things at Maheshwari that are missing here.. ,Alok,12:36,756,12:39,759,Neutral,Neutral,Neutral
313,1,5,..but they don't have anything over here that is missing at Maheshwari.,,12:40,760,12:42,762,Neutral,Neutral,Neutral
314,1,5,Jeetu Bhaiya?,Vaibhav,12:54,774,12:55,775,Neutral,Surprise,Neutral
315,1,5,"I am not going, Bhaiya. ",Alok,13:02,782,13:03,783,Neutral,Neutral,Neutral
316,1,5,I have already started electrostatics. ,Alok,13:03,783,13:05,785,Neutral,Neutral,Neutral
317,1,5,Then why did you sit for the exam.,Jeetu bhaiyaa,13:07,787,13:08,788,Neutral,Neutral,Neutral
318,1,5,No reason. ,Alok,13:09,789,13:10,790,Neutral,Neutral,Neutral
319,1,5,I wanted to see where I stand. ,Alok,13:10,790,13:12,792,Neutral,Neutral,Neutral
320,1,5,Did you see? ,Jeetu bhaiyaa,13:12,792,13:13,793,Neutral,Neutral,Neutral
321,1,5,Did you make it to A1?,Jeetu bhaiyaa,13:13,793,13:14,794,Neutral,Neutral,Neutral
322,1,5,I made it to A3. ,Alok,13:15,795,13:16,796,Neutral,Neutral,Neutral
323,1,5,"But I am not going, Bhaiya. ",Alok,13:16,796,13:17,797,Neutral,Neutral,Neutral
324,1,5,"Shubham, is your friend going or not?",Jeetu bhaiyaa,13:19,799,13:21,801,Neutral,Neutral,Neutral
325,1,5,"Bhaiya, I am not going.",Shubham,13:22,802,13:23,803,Neutral,Neutral,Neutral
326,1,5,I don't know about him.. ,Shubham,13:23,803,13:25,805,Neutral,Neutral,Neutral
327,1,5, ..because we haven't discussed it. ,Shubham,13:25,805,13:27,807,Neutral,Neutral,Neutral
328,1,5,I can only tell you of my plans.,Shubham,13:27,807,13:28,808,Neutral,Neutral,Neutral
329,1,5,You haven't discussed it?  ,Jeetu bhaiyaa,13:28,808,13:29,809,Neutral,Neutral,Neutral
330,1,5,No.,Shubham,13:29,809,13:30,810,Neutral,Neutral,Neutral
331,1,5,You are friends. ,Jeetu bhaiyaa,13:30,810,13:31,811,Neutral,Neutral,Neutral
332,1,5,Friends should discuss things. ,Jeetu bhaiyaa,13:31,811,13:32,812,Neutral,Neutral,Neutral
333,1,5,"We aren't friends, Bhaiya. ",Shubham,13:32,812,13:34,814,Negative,Anger,Neutral
334,1,5,He doesn't even know I am Oriya.,Shubham,13:34,814,13:36,816,Negative,Anger,Neutral
335,1,5,"From Kalahandi, right? ",Jeetu bhaiyaa,13:36,816,13:37,817,Neutral,Neutral,Neutral
336,1,5,Yes. ,Shubham,13:37,817,13:38,818,Neutral,Neutral,Neutral
337,1,5,But I am not going. ,Shubham,13:38,818,13:39,819,Neutral,Neutral,Neutral
338,1,5,"That's right, Bhaiya. ",Everyone,13:39,819,13:40,820,Neutral,Neutral,Neutral
339,1,5,Even we are not going.,Everyone,13:40,820,13:41,821,Neutral,Neutral,Neutral
340,1,5,"Well, alright. ",Jeetu bhaiyaa,13:45,825,13:46,826,Neutral,Neutral,Neutral
341,1,5,There's no point then. ,Jeetu bhaiyaa,13:46,826,13:47,827,Neutral,Neutral,Neutral
342,1,5,All of you go.,Jeetu bhaiyaa,13:47,827,13:48,828,Neutral,Neutral,Neutral
343,1,5, Chill.,Jeetu bhaiyaa,13:48,828,13:49,829,Neutral,Neutral,Neutral
344,1,5,Bhaiya. ,Vaibhav,14:02,842,14:03,843,Neutral,Neutral,Neutral
345,1,5,Bhaiya. ,Vaibhav,14:03,843,14:04,844,Neutral,Neutral,Neutral
346,1,5,I heard both Shubham and Alok talking in the mess.,Vaibhav,14:04,844,14:09,849,Neutral,Neutral,Neutral
347,1,5,Both of them are going to Maheshwari.  ,Vaibhav,14:09,849,14:10,850,Neutral,Neutral,Neutral
348,1,5,I'd give you that in writing. ,Vaibhav,14:10,850,14:11,851,Neutral,Neutral,Neutral
349,1,5,I know.,Jeetu bhaiyaa,14:12,852,14:13,853,Neutral,Neutral,Neutral
350,1,5,It happens every year.,Jeetu bhaiyaa,14:13,853,14:14,854,Neutral,Neutral,Neutral
351,1,5,"I also know that you aren't going, when in fact you should go. ",Jeetu bhaiyaa,14:15,855,14:18,858,Neutral,Neutral,Neutral
352,1,5,Every year we even have someone like you over here.,Jeetu bhaiyaa,14:20,860,14:22,862,Neutral,Neutral,Neutral
353,1,5,"Please stop ragging me, Bhaiya. ",Vaibhav,14:23,863,14:25,865,Negative,Anger,Neutral
354,1,5,I only sat for the exam because Vartika..,Vaibhav,14:26,866,14:28,868,Neutral,Neutral(justification),Neutral
355,1,5,I'll tell you later. ,Vaibhav,14:29,869,14:30,870,Neutral,Neutral,Neutral
356,1,5,But I don't want to go.,Vaibhav,14:30,870,14:32,872,Neutral,Neutral,Neutral
357,1,5,You did a good thing by sitting for it.,Jeetu bhaiyaa,14:34,874,14:36,876,Neutral,Neutral,Surprise
358,1,5, Now that you have been selected you should go.,Jeetu bhaiyaa,14:36,876,14:37,877,Neutral,Neutral,Surprise
359,1,5," Look, you can manage physics.",Jeetu bhaiyaa,14:38,878,14:40,880,Neutral,Neutral,Surprise
360,1,5,You have a problem with chemistry and Math. ,Jeetu bhaiyaa,14:40,880,14:42,882,Neutral,Neutral,Surprise
361,1,5,Now that you are giving up inorganic.. ,Jeetu bhaiyaa,14:42,882,14:44,884,Neutral,Neutral,Surprise
362,1,5,"..you have to strengthen organic and physical, right?",Jeetu bhaiyaa,14:44,884,14:46,886,Neutral,Neutral,Surprise
363,1,5,It is taught well over there.,Jeetu bhaiyaa,14:46,886,14:47,887,Neutral,Neutral,Surprise
364,1,5,"But I am settled over here now, Bhaiya. ",Vaibhav,14:51,891,14:53,893,Neutral,Neutral,Neutral
365,1,5,Everything is going well. ,Vaibhav,14:54,894,14:55,895,Neutral,Neutral,Neutral
366,1,5,Why would I leave now?,Vaibhav,14:56,896,14:57,897,Neutral,Neutral,Neutral
367,1,5,How will you grow if you don't go?   ,Jeetu bhaiyaa,14:57,897,14:59,899,Neutral,Neutral,Neutral
368,1,5,Tell me.,Jeetu bhaiyaa,14:59,899,15:00,900,Neutral,Neutral,Neutral
369,1,5,"You know the saying, if you're the smartest person in the class..",Jeetu bhaiyaa,15:00,900,15:02,902,Neutral,Neutral,Neutral
370,1,5,..you're in the wrong class.,Jeetu bhaiyaa,15:02,902,15:03,903,Neutral,Neutral,Neutral
371,1,5,With whom will you compete over here? ,Jeetu bhaiyaa,15:04,904,15:06,906,Neutral,Neutral,Neutral
372,1,5,All your competition will leave. ,Jeetu bhaiyaa,15:06,906,15:07,907,Neutral,Neutral,Neutral
373,1,5,"Your batches, Shubham and Alok.",Jeetu bhaiyaa,15:08,908,15:09,909,Neutral,Neutral,Neutral
374,1,5, All of them will leave.,Jeetu bhaiyaa,15:09,909,15:10,910,Neutral,Neutral,Neutral
375,1,5,Rather than getting complacent in A1 over here.. ,Jeetu bhaiyaa,15:12,912,15:13,913,Neutral,Neutral,Neutral
376,1,5,..you'll be better off struggling in A3 over there.,Jeetu bhaiyaa,15:13,913,15:15,915,Neutral,Neutral,Neutral
377,1,5, Make your way to A1 over there.,Jeetu bhaiyaa,15:15,915,15:16,916,Neutral,Neutral,Neutral
378,1,5,"But you are over here, Bhaiya. ",Vaibhav,15:20,920,15:22,922,Neutral,Neutral,Neutral
379,1,5,How many people are you going to fall in love with at one time?,Jeetu bhaiyaa,15:22,922,15:25,925,Neutral,Neutral(sarcastic),Neutral
380,1,5,You don't understand. ,Jeetu bhaiyaa,15:26,926,15:27,927,Neutral,Neutral,Neutral
381,1,5,You must continue to move if you wish to grow.,Jeetu bhaiyaa,15:28,928,15:30,930,Neutral,Neutral,Neutral
382,1,5,If you want my lecture I give them on Unacademy plus every week. ,Jeetu bhaiyaa,15:31,931,15:34,934,Neutral,Neutral,Neutral
383,1,5, Watch the live lecture on it.,Jeetu bhaiyaa,15:34,934,15:35,935,Neutral,Neutral,Neutral
384,1,5,One has to give up on some things.,Jeetu bhaiyaa,15:36,936,15:38,938,Neutral,Neutral,Neutral
385,1,5,There's no reason to be remorseful.,Jeetu bhaiyaa,15:39,939,15:40,940,Neutral,Neutral,Sadness
386,1,5,I see. ,Vaibhav,15:41,941,15:42,942,Negative,Sadness,Neutral
387,1,5, Won't you be hurt if one of your students leaves....to go to another Institute? ,Vaibhav,15:43,943,15:47,947,Negative,Sadness,Neutral
388,1,5,I will be hurt more if he doesn't go and he's not selected.,Jeetu bhaiyaa,15:48,948,15:51,951,Neutral,Neutral,Surprise
389,1,5,We fixed some of your weaknesses and they will fix some.  ,Jeetu bhaiyaa,15:54,954,15:56,956,Neutral,Neutral,Anger
390,1,5,Right. ,Vaibhav,15:57,957,15:58,958,Negative,Sadness,Neutral
391,1,5,You told me I am not alone.,Vaibhav,15:59,959,16:01,961,Negative,Sadness,Neutral
392,1,5,I should not be nervous.,Vaibhav,16:01,961,16:02,962,Negative,Sadness,Neutral
393,1,5,We will crack IIT. ,Vaibhav,16:02,962,16:03,963,Negative,Sadness,Neutral
394,1,5,We will fight together right up to the last minute. ,Vaibhav,16:03,963,16:06,966,Negative,Sadness,Neutral
395,1,5,I am fighting.,Jeetu bhaiyaa,16:06,966,16:07,967,Neutral,Neutral,Neutral
396,1,5,Your selection is important. ,Jeetu bhaiyaa,16:09,969,16:10,970,Neutral,Neutral,Neutral
397,1,5,Where you are selected from was never important.,Jeetu bhaiyaa,16:10,970,16:12,972,Neutral,Neutral,Neutral
398,1,5,What's the matter?,Jeetu bhaiyaa,16:25,985,16:26,986,Neutral,Neutral,Neutral
399,1,5,"Bhaiya, from the first day that I arrived here.. ",Vaibhav,16:30,990,16:31,991,Neutral,Neutral,Neutral
400,1,5,..it had been my wish to have my photo put up over here.,Vaibhav,16:32,992,16:37,997,Neutral,Neutral,Neutral
401,1,5,"So, they will put up your photo.  ",Jeetu bhaiyaa,16:37,997,16:39,999,Neutral,Neutral,Neutral
402,1,5,Not over there. ,Vaibhav,16:39,999,16:40,1000,Neutral,Neutral,Neutral
403,1,5,Over here... ,Vaibhav,16:40,1000,16:41,1001,Neutral,Neutral,Neutral
404,1,5,The place where you are at.,Vaibhav,16:42,1002,16:43,1003,Neutral,Neutral,Neutral
405,1,5,"Look, Arjun learned from Indra. ",Jeetu bhaiyaa,16:45,1005,16:47,1007,Neutral,Neutral,Neutral
406,1,5,He learned from Shiva too. ,Jeetu bhaiyaa,16:47,1007,16:48,1008,Neutral,Neutral,Neutral
407,1,5,"Still he was known as Dronacharya's student, wasn't he?",Jeetu bhaiyaa,16:49,1009,16:51,1011,Neutral,Neutral,Neutral
408,1,5,Don't I put ex-Agarwalite in front of my name?,Jeetu bhaiyaa,16:51,1011,16:54,1014,Neutral,Neutral,Neutral
409,1,5, If I were in your shoes I would go.,Jeetu bhaiyaa,16:55,1015,16:57,1017,Neutral,Neutral,Neutral
410,1,5,Because we don't have anything here that they don't have over there.,Jeetu bhaiyaa,16:58,1018,17:00,1020,Neutral,Neutral,Neutral
411,1,5,Have you spoken to Vaibhav? ,Shivangi,17:12,1032,17:14,1034,Neutral,Neutral,Neutral
412,1,5,No. ,Vartika,17:14,1034,17:15,1035,Neutral,Neutral,Neutral
413,1,5, I called him but I didn't get through.,Vartika,17:15,1035,17:17,1037,Neutral,Neutral,Neutral
414,1,5," He must be at the Institute, I guess.",Vartika,17:17,1037,17:18,1038,Neutral,Neutral,Neutral
415,1,5,He will call.,Vartika,17:18,1038,17:19,1039,Neutral,Neutral,Neutral
416,1,5,I spoke to Uday. ,Shivangi,17:21,1041,17:23,1043,Neutral,Neutral,Neutral
417,1,5,Vaibhav's admin had summoned him..,Shivangi,17:25,1045,17:28,1048,Neutral,Neutral,Neutral
418,1,5,..along with the other kids who are going to Maheshwari.   ,Shivangi,17:28,1048,17:30,1050,Neutral,Neutral,Neutral
419,1,5,He is going?,Vartika,17:32,1052,17:33,1053,Neutral,Neutral,Neutral
420,1,5,No.,Shivangi,17:33,1053,17:34,1054,Neutral,Neutral,Anger
421,1,5,I see.   ,Vartika,17:34,1054,17:35,1055,Negative,Anger,Neutral
422,1,5,That's why you asked me if I'd spoken to him.,Vartika,17:35,1055,17:37,1057,Negative,Anger,Neutral
423,1,5,To cross check?,Vartika,17:37,1057,17:38,1058,Negative,Anger,Neutral
424,1,5,Listen.He won't go if you tell him not to go.,Shivangi,17:38,1058,17:40,1060,Neutral,Neutral,Neutral
425,1,5,Why should I tell him?  ,Vartika,17:41,1061,17:42,1062,Neutral,Neutral,Neutral
426,1,5,Wouldn't I go if I were in his shoes?,Vartika,17:42,1062,17:44,1064,Neutral,Neutral,Neutral
427,1,5,Wasn't that the reason we took the exam?,Vartika,17:45,1065,17:46,1066,Neutral,Neutral,Anger
428,1,5,For which you were not at all prepared and neither was he. ,Shivangi,17:46,1066,17:48,1068,Negative,Anger,Neutral
429,1,5,He didn't even want to sit for the exam.,Shivangi,17:49,1069,17:51,1071,Negative,Anger,Neutral
430,1,5,Yet all week long he set everything aside.. ,Shivangi,17:52,1072,17:55,1075,Negative,Anger,Neutral
431,1,5,"..to help you prepare for the exam, right?",Shivangi,17:55,1075,17:57,1077,Negative,Anger,Neutral
432,1,5,"He could've gone home, couldn't he? ",Shivangi,17:58,1078,17:59,1079,Negative,Anger,Neutral
433,1,5,He did not go. ,Shivangi,17:59,1079,18:00,1080,Negative,Anger,Neutral
434,1,5,"Because he likes you, Vartika.",Shivangi,18:01,1081,18:03,1083,Neutral,Neutral,Surprise
435,1,5,He likes you. ,Shivangi,18:05,1085,18:06,1086,Neutral,Neutral,Neutral
436,1,5,Do you want me to talk to him if you can't talk? ,Shivangi,18:07,1087,18:09,1089,Neutral,Neutral,Neutral
437,1,5,"Oh, no.",Vartika,18:09,1089,18:10,1090,Neutral,Neutral,Neutral
438,1,5,"Look, won't it be good for him if he goes to Maheshwari?  ",Vartika,18:11,1091,18:14,1094,Neutral,Neutral,Neutral
439,1,5,They have everything over there.,Vartika,18:14,1094,18:15,1095,Neutral,Neutral,Neutral
440,1,5,You aren't.,Shivangi,18:15,1095,18:16,1096,Neutral,Neutral,Neutral
441,1,5,"Look, I'm not saying this for the sake of your lovey-dovey romance. ",Shivangi,18:17,1097,18:19,1099,Negative,Anger,Neutral
442,1,5,I couldn't give two hoots about that.,Shivangi,18:19,1099,18:21,1101,Negative,Anger,Neutral
443,1,5,You two had set a goal that you were following. ,Shivangi,18:23,1103,18:26,1106,Neutral,Neutral,Neutral
444,1,5,By himself he would never study as much as he studies with you.,Shivangi,18:27,1107,18:31,1111,Neutral,Neutral,Neutral
445,1,5,You completed the entire syllabus of the 11th grade in one week..,Shivangi,18:33,1113,18:36,1116,Neutral,Neutral,Neutral
446,1,5, ..and you even started studying for 12th grade.,Shivangi,18:36,1116,18:38,1118,Neutral,Neutral,Neutral
447,1,5,Did you ever get ahead of the class syllabus before? ,Shivangi,18:38,1118,18:41,1121,Neutral,Neutral,Neutral
448,1,5,No.,Shivangi,18:41,1121,18:42,1122,Neutral,Neutral,Neutral
449,1,5,You aren't the only one who will benefit by being together.. ,Shivangi,18:45,1125,18:47,1127,Neutral,Neutral,Neutral
450,1,5,..he will also benefit. ,Shivangi,18:47,1127,18:48,1128,Neutral,Neutral,Neutral
451,1,5,He knows this. ,Shivangi,18:48,1128,18:49,1129,Neutral,Neutral,Neutral
452,1,5,The only problem is that he won't tell you.,Shivangi,18:49,1129,18:51,1131,Neutral,Neutral,Neutral
453,1,5,"So, you tell him.  ",Shivangi,18:52,1132,18:53,1133,Neutral,Neutral,Neutral
454,1,5,You help him.,Shivangi,18:53,1133,18:54,1134,Neutral,Neutral,Neutral
455,1,5,Don't leave him hanging.,Shivangi,18:55,1135,18:56,1136,Neutral,Neutral,Neutral
456,1,5,"He will come to help you if you ever have a problem, won't he?",Shivangi,18:57,1137,19:00,1140,Neutral,Neutral,Neutral
457,1,5,Jeetu bhaiya is wrong. ,Meena,19:07,1147,19:09,1149,Negative,Anger,Neutral
458,1,5,You tell me. ,Meena,19:09,1149,19:10,1150,Negative,Sadness,Neutral
459,1,5,What do they have over there? ,Meena,19:10,1150,19:11,1151,Negative,Sadness,Neutral
460,1,5,"80 percent of the A3 batch from Maheshwariis selected, right?",Meena,19:11,1151,19:13,1153,Negative,Sadness,Neutral
461,1,5,20 percent does not get selected.  ,Meena,19:13,1153,19:15,1155,Negative,Sadness,Neutral
462,1,5,Jeetu Bhaiya didn't tell you that.,Meena,19:15,1155,19:16,1156,Negative,Sadness,Neutral
463,1,5,You don't wake up on time for classes. ,Meena,19:16,1156,19:18,1158,Negative,Sadness,Neutral
464,1,5,I wake you up.,Meena,19:18,1158,19:19,1159,Negative,Sadness,Neutral
465,1,5,How will you prepare on your own over there?  ,Meena,19:19,1159,19:20,1160,Negative,Sadness,Neutral
466,1,5,Jeetu Bhaiya didn't tell you that.,Meena,19:20,1160,19:21,1161,Negative,Sadness,Neutral
467,1,5,Did you discuss this? ,Meena,19:21,1161,19:22,1162,Negative,Sadness,Neutral
468,1,5,He was only discussing with me.,Vaibhav,19:22,1162,19:23,1163,Neutral,Neutral,Sadness
469,1,5,"Besides, we will stay in touch, Meena.  ",Vaibhav,19:26,1166,19:27,1167,Neutral,Neutral,Sadness
470,1,5,Why are you saying such things? ,Vaibhav,19:27,1167,19:28,1168,Neutral,Neutral,Sadness
471,1,5,Really? ,Meena,19:28,1168,19:29,1169,Negative,Sadness,Neutral
472,1,5,Do you meet Piyush?,Meena,19:29,1169,19:30,1170,Negative,Sadness,Neutral
473,1,5,"He was your school friend, wasn't he?",Meena,19:31,1171,19:32,1172,Negative,Sadness,Neutral
474,1,5,Tell me how many times you went to see him in all these months. ,Meena,19:32,1172,19:34,1174,Negative,Sadness,Neutral
475,1,5, Once you go there you won't have the time.,Meena,19:34,1174,19:35,1175,Negative,Sadness,Neutral
476,1,5,"Also, you owe me seven puffs.",Meena,19:36,1176,19:38,1178,Negative,Sadness,Neutral
477,1,5,You can't leave until you give it to me.  ,Meena,19:38,1178,19:40,1180,Negative,Sadness,Neutral
478,1,5,That is final. ,Meena,19:40,1180,19:41,1181,Negative,Sadness,Neutral
479,1,5,That is final.,Meena,19:41,1181,19:42,1182,Negative,Sadness,Neutral
480,1,5,I am still pondering over it.,Vaibhav,19:42,1182,19:43,1183,Negative,Anger,Sadness
481,1,5,I don't know as yet.  ,Vaibhav,19:44,1184,19:45,1185,Negative,Anger,Sadness
482,1,5,Deepak is saying something.,Vaibhav,19:47,1187,19:48,1188,Negative,Anger,Sadness
483,1,5,Bhaiya is saying something else.,Vaibhav,19:48,1188,19:49,1189,Negative,Anger,Sadness
484,1,5,I don't know what I should do. ,Vaibhav,19:50,1190,19:52,1192,Negative,Anger,Sadness
485,1,5,You see?You see?  ,Meena,19:52,1192,19:53,1193,Negative,Sadness,Neutral
486,1,5,I am the one who explains everything to you. ,Meena,19:53,1193,19:55,1195,Negative,Sadness,Neutral
487,1,5,Without me you cannot make sense of things.,Meena,19:55,1195,19:57,1197,Negative,Sadness,Neutral
488,1,5,"You talk to him, Uday.   ",Meena,19:57,1197,19:58,1198,Negative,Sadness,Neutral
489,1,5,I'll talk to him too.,Meena,19:58,1198,19:59,1199,Negative,Sadness,Neutral
490,1,5,You are not going.Okay? ,Meena,19:59,1199,20:00,1200,Negative,Sadness,Neutral
491,1,5,"You tell him, Uday.",Meena,20:00,1200,20:02,1202,Negative,Sadness,Neutral
492,1,5,What can I say? ,Uday,20:04,1204,20:06,1206,Neutral,Neutral,Sadness
493,1,5,Tell him not to go. ,Meena,20:06,1206,20:07,1207,Negative,Sadness,Neutral
494,1,5,What you or I say shouldn't matter to him.,Uday,20:09,1209,20:12,1212,Neutral,Neutral,Neutral
495,1,5,He came here to prepare for IIT. ,Uday,20:13,1213,20:15,1215,Neutral,Neutral,Neutral
496,1,5,Didn't you? ,Uday,20:16,1216,20:17,1217,Neutral,Neutral,Surprise
497,1,5,"So, do that.",Uday,20:18,1218,20:19,1219,Neutral,Neutral,Surprise
498,1,5,"I guess right now we feel we have come to Kota, we are having fun.. ",Uday,20:22,1222,20:25,1225,Neutral,Neutral,Neutral
499,1,5,"..we are going out, studying,",Uday,20:26,1226,20:28,1228,Neutral,Neutral,Neutral
500,1,5,memories are being created..  ,Uday,20:29,1229,20:30,1230,Neutral,Neutral,Neutral
501,1,5,..and forming friendships..,Uday,20:31,1231,20:32,1232,Neutral,Neutral,Neutral
502,1,5,..but if we don't get the desired result at the end of all this..,Uday,20:34,1234,20:36,1236,Neutral,Neutral,Neutral
503,1,5,..then we won't feel like turning around and remembering these times. ,Uday,20:38,1238,20:40,1240,Neutral,Neutral,Neutral
504,1,5,Then it stays with us as a bad memory.,Uday,20:42,1242,20:44,1244,Neutral,Neutral,Neutral
505,1,5,If we aren't selected then all our mischief will haunt us as mistakes.,Uday,20:46,1246,20:54,1254,Neutral,Neutral,Neutral
506,1,5,We are at such an age. ,Uday,20:56,1256,20:58,1258,Neutral,Neutral,Neutral
507,1,5,We are unable to foresee the future.,Uday,20:58,1258,21:02,1262,Neutral,Neutral,Neutral
508,1,5,"You are in doubt, aren't you? ",Uday,21:04,1264,21:05,1265,Neutral,Neutral,Neutral
509,1,5,Talk to your dad.,Uday,21:06,1266,21:08,1268,Neutral,Neutral,Anger
510,1,5, As though you pay heed to your dad.,Meena,21:08,1268,21:10,1270,Negative,Anger,Anger
511,1,5,I am unable to follow his instructions.,Uday,21:13,1273,21:14,1274,Negative,Anger,Neutral
512,1,5, It does not mean that I don't pay heed to him.,Uday,21:15,1275,21:17,1277,Negative,Anger,Neutral
513,1,5,I can't do it.,Uday,21:19,1279,21:21,1281,Negative,Anger,Neutral
514,1,5,I am unable to concentrate. ,Uday,21:22,1282,21:23,1283,Negative,Anger,Neutral
515,1,5, I cannot sit up 6 hours like you guys.,Uday,21:23,1283,21:25,1285,Negative,Anger,Neutral
516,1,5,What should I do? ,Uday,21:25,1285,21:26,1286,Negative,Anger,Neutral
517,1,5,"You tell me, Meena. ",Uday,21:26,1286,21:27,1287,Negative,Anger,Neutral
518,1,5,What should I do? ,Uday,21:27,1287,21:28,1288,Negative,Anger,Neutral
519,1,5,Tell me. ,Uday,21:28,1288,21:29,1289,Negative,Anger,Neutral
520,1,5,"Shall I leap to death, hang or run away?",Uday,21:29,1289,21:31,1291,Negative,Anger,Neutral
521,1,5,I can't even return. ,Uday,21:31,1291,21:33,1293,Negative,Anger,Neutral
522,1,5,People will ask me what happened. ,Uday,21:33,1293,21:35,1295,Negative,Anger,Neutral
523,1,5,You wanted to join IIT. ,Uday,21:35,1295,21:36,1296,Negative,Anger,Neutral
524,1,5,You didn't get selected into IIT?,Uday,21:36,1296,21:37,1297,Negative,Anger,Neutral
525,1,5,"I feel ashamed of myself when I look at you, Meena.",Uday,21:38,1298,21:40,1300,Negative,Sadness,Neutral
526,1,5, I feel ashamed of your achievements despite your background.,Uday,21:41,1301,21:44,1304,Negative,Sadness,Neutral
527,1,5,I have everything. ,Uday,21:45,1305,21:46,1306,Negative,Sadness,Neutral
528,1,5,Despite having everything I failed to achieve anything. ,Uday,21:46,1306,21:49,1309,Negative,Sadness,Neutral
529,1,5,I am unable to do anything.,Uday,21:49,1309,21:51,1311,Negative,Sadness,Neutral
530,1,5,My father is an IRS Officer.  ,Uday,21:52,1312,21:53,1313,Negative,Sadness,Neutral
531,1,5,How do I tell him I am worthless?,Uday,21:54,1314,21:57,1317,Negative,Sadness,Neutral
